"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","label"
7.37354618925767,7.44621684536329,7.37441882360051,7.64752517011093,7.73928849462011,7.66790719998473,7.78261088206189,7.93204924654711,8.05740508343005,8.05729301894765,8.31457040488685,8.41100486474751,8.36388977205779,8.09230887858651,8.29615065254209,8.3329088072223,8.37376845819151,8.55038949055767,8.70830142962757,8.83288505111103,9.00259457581134,9.15165263485212,9.19955469216079,8.95550441089495,9.08330014379672,9.11462478457704,9.13194590272911,8.96353915371028,8.93760379223591,9.03905951095384,9.27293985308729,9.29819652094646,9.39296567964122,9.42475528401432,9.26949816691119,9.25226172269921,9.23853259961529,9.27271956532476,9.47092151457463,9.61990063995841,9.63659427680425,9.64096281634074,9.78008751438148,9.89837894614889,9.83976173275912,9.7794895838552,9.87184129521105,10.0207972550832,10.0440892250883,10.2080464124323,10.3024562438809,10.2534714369148,10.3401779455044,10.2184649373177,10.4607513481515,10.7784181885585,10.761300282065,10.6490321165574,10.7665279472436,10.7835805428818,11.1596014313284,11.1870657104851,11.3177515513658,11.3539478477619,11.2811134603748,11.3412288872913,11.1191919978339,11.3623053504705,11.4177971038654,11.7587128097018,11.8566058772102,11.7862752031217,11.9038256234411,11.8021332845393,11.6566806168459,11.7315994190926,11.7022654316597,11.736478523245,11.7811107910973,11.7318178424279,11.6863752620606,11.7030991828289,11.9057817700789,11.7247683188757,11.8454366676129,11.9283885857459,12.1141698800747,12.1051302401728,12.1919325773236,12.2637137602151,12.2206841333033,12.4260310832199,12.623007850895,12.7533315845079,13.0081364747257,13.1153588174837,12.9623946848419,12.9108376891518,12.7680920633604,12.733422750524,0
7.37963332277588,7.43222813504364,7.34992283811273,7.42002066379398,7.37490110519719,7.67313971771531,7.82021513188366,7.9935783510801,8.09122050108064,8.37184791675412,8.32226423168982,8.29820481141537,8.54263047121799,8.4904329814182,8.50185939173093,8.48735410939501,8.48369810619169,8.48626606003226,8.59857379768638,8.61519338860247,8.58557792638409,8.81814933242582,8.82851264969267,8.84413078081724,8.87122184299503,9.01340011379659,9.04336759499653,9.07852118204291,9.02264999645767,9.01828814974993,9.06874200518069,9.02730617553472,9.14513735213663,8.97229699068838,9.05968260495156,8.88595978806319,8.88910840610905,8.86048637998999,8.81504830436716,8.85464524805036,8.63156983853588,8.84826039653336,8.66132934303246,8.64658974667083,8.54014406953106,8.48680648051798,8.83575601892988,8.88889973996642,8.75754805120305,8.57781708539758,8.6959762654847,8.74706428232728,8.75568873229684,8.67818403334921,8.52293866644642,8.42796212870777,8.627821830193,8.59679702742331,8.45856476949323,8.7822652271473,8.89888260385723,8.92086753550969,9.12647639909428,9.30609232163111,9.27137944095304,9.63697896561965,9.65125980994275,9.50041828403828,9.5325285381119,9.61449284919296,9.99308155396858,10.0568419684895,10.1700334879565,10.2069542892258,10.2075869297631,10.250942417072,10.4105663472731,10.7510839346846,10.9403990941691,11.153746054221,11.0204012442399,11.2020766393518,11.2742922707827,11.1075896541275,11.2241479921636,11.2438075508285,11.4932469456991,11.4251265318251,11.4055952327955,11.3165369430679,11.3347033668027,11.434991237049,11.3743420939097,11.5356221517018,11.4074110328036,11.3035354722423,11.553121874047,11.4531388041453,11.5564877975702,11.547051757284,0
8.40940183965093,8.68453005336509,8.94283423103334,8.92777812317781,8.63690037304569,9.02574447125336,9.15220575970381,9.26002030187538,9.28870845321026,9.39154830857221,9.3983758013328,9.48828081114186,9.46159163806593,9.29840585317116,9.47073864983136,9.71696724933517,9.70254471831405,9.55509602521863,9.67759934400502,9.70212972360009,9.48803238507834,9.52190428451438,9.46640392017062,9.45278441127201,9.32436599666453,9.61620403565713,9.60368828656349,9.41148268160272,9.47655179820852,9.55070416290654,9.44788471907324,9.07737109540077,9.02895919800829,9.15269678712403,9.18647025033498,9.21487201906797,9.33658944288877,9.21039119569772,9.40876018024669,9.44968075790963,9.59137904122273,9.77827460700993,9.84905982354761,9.76366940253664,9.96827442316217,9.72390266332509,9.68821047660431,9.69417012816952,9.71313997449289,9.9001308653526,9.96059993406111,10.0591842106647,10.0897520286033,10.0952447770511,10.2344769097102,10.436450161092,10.134857770402,10.2575421465136,10.3513964921474,10.3315795861449,10.5070000930714,10.4915268816882,10.4914510185425,10.6532457484316,10.9357544001809,11.010832816901,10.9876670328312,10.8566817823022,10.8487678618056,10.7552441890887,10.7593582320118,10.8562276739876,10.7762881741578,11.1926693703314,11.2526924787181,11.4502881547209,11.1627457068268,11.30701636812,11.1593094860499,11.3297128858289,11.4250352353959,11.4058702139736,11.632211444439,11.5702412122405,11.5263574426844,11.4238600574613,11.3698763235392,11.5450014241937,11.6464391817031,11.8280784133173,11.8109794392337,11.9028544628568,11.975515846947,11.8116236337668,12.1029881318337,12.1593402382451,12.3047888395682,12.475985949795,12.5036431679408,12.4953313401117,0
8.89367370242551,8.77698834229608,9.08877410151136,9.06479505641559,9.32964346541257,9.57216420713811,9.61053100157015,9.71740114226964,9.59849689065345,9.67176355889431,9.84660730819258,9.88652488951567,9.84821220530251,9.78217421596496,9.80486587223014,9.98401537149896,9.94212749864495,9.95239678603445,9.7970661051966,9.89662375915369,10.1106437876309,10.3496668593656,10.4901981965393,10.25008519713,10.3453831743074,10.4364675693694,10.4125588823848,10.463384501671,10.367803856632,10.4918370798774,10.4727154053841,10.2785522695211,10.2566800583658,10.480355233151,10.4619577846646,10.5950497892938,10.7574506756639,10.7853823622679,10.7629922783511,10.7161493490933,10.8496842131623,10.7272980882461,10.7917599749653,10.7802204872617,10.4898454120967,10.3238548662997,10.4887193235104,10.4957399446262,10.6437460373196,10.9439959269031,11.183144384272,11.3076392769063,11.3892443600432,11.3894360760514,11.6404411296067,11.7505045838004,11.60958308379,11.6144391764057,11.3702930788054,11.3727637122492,11.0366245655105,11.2566989038633,11.199264845506,11.1718847495391,11.1820482371736,11.3030397394124,11.4325722302175,11.5455979784587,11.4966062919261,11.3366861830299,11.3166019163407,11.3914006006178,11.3101519921713,11.3367898875952,11.2081719396188,11.2452072483161,11.301674064484,11.3191272662812,11.3342605901744,11.6222277259858,11.7661512973937,11.95836772176,11.8613219802468,11.9194576677379,12.1174882896296,12.1426273414042,11.8747810094949,11.9599323807512,11.7264694520634,11.6504409273966,11.8775367560159,12.0025796989741,12.194091979652,12.2730626375311,12.2927074097694,12.1974239900331,12.4594878483117,12.5004211101623,12.433850974816,12.5918476378058,0
9.0744409582779,9.37212824447875,9.31387297435939,9.28660838085016,9.25643830184408,9.23271410987448,9.21091093244677,9.19976711818642,9.43485653610926,9.36544341778191,9.34088487975435,9.46415451397332,9.65337446570834,9.57284350703327,9.53086605178205,9.63561946384983,9.80960602659565,9.80280086405084,9.62976139229169,9.90279741692369,10.1347393747699,10.0613503163845,10.0803630676132,9.85997032850827,9.97159054532363,10.2299418210684,10.0265437068521,9.94689261605347,9.88801929466213,9.82449340848632,9.5707917734012,9.67843686834416,9.49793510260799,9.5327436600096,9.65500288520608,9.66455156701226,9.82858585673887,9.86159412993894,9.80672185343005,9.93580608339459,9.91123939481875,10.1993587122042,10.2317253225232,10.3873592026671,10.4502447086791,10.0584951935792,9.90328989488903,9.88326854516732,9.95731911930816,9.66623750515347,9.84579503306996,9.80247462464995,9.73900179538384,9.56305108177087,9.40365960417905,9.45985065818662,9.57995115917532,9.3305357389975,9.23867766928418,9.36595298596507,9.35251890345797,9.70991813847227,9.93407954218688,10.0644366575625,10.1103657615509,10.1950554994706,10.1399647221578,10.2744757470167,10.5285577804118,10.7243795206176,10.6504135696187,10.4636653201903,10.4926324978076,10.5995721376109,10.8345491449512,10.6900380747569,10.785392730296,10.8616855347037,11.0734442734331,11.1106859394756,11.1013775496253,10.9809163357091,10.9510800498555,10.9439115927247,11.3208454045878,11.7079700123733,11.7220490531879,11.6123732916419,11.3727897999597,11.4878150017002,11.3750781143536,11.7412022988338,11.6557156307801,11.7124498725327,12.2921528600746,12.1707694632446,12.2513287297833,12.1314527904764,12.2188883966783,12.1331903291126,0
8.07730312273692,8.07494739468032,7.94767136324175,7.99101045021653,8.17295424166512,8.43866157676375,8.28255991044542,8.2872608582938,8.49158497931501,8.37272486464751,8.05545958718102,7.96701254176387,7.87542883896754,7.92867343619303,7.91797715191265,7.9976284233757,7.98441583515666,8.08438101625637,8.07907999618314,8.29430140857377,8.23519084681078,8.32245830576436,8.24301448096312,8.31932572966874,8.35911008973474,8.16742744582628,8.19590412375779,8.41180165296541,8.55539371504437,8.62184377451971,8.49915796405215,8.71207852180045,8.7691147662244,8.75089384843106,9.02936545004759,8.96439552787105,9.05222058546698,9.27793005062693,9.40568090322775,9.40396940103947,9.386927681647,9.47985846401602,9.5946544142363,9.63871817973096,9.86656742777198,9.89676922346265,9.83734829344947,9.95395388593337,9.68243172886851,9.78085080746827,9.89353400877268,9.90340953188004,9.78740818162043,9.77510424132378,10.038365176288,9.97506388725463,9.68820357120126,9.84924757342041,9.82331736615116,9.79669961389314,9.67112895899885,9.71591169681246,9.86300918953337,9.82678474571398,9.78860869320058,9.99211096323431,10.0038857683146,10.0283377304476,9.98706623099689,10.162451047053,10.0685428957374,10.2366825682576,10.3973799491926,10.3767991245048,10.5429415846969,10.7273856044697,10.852237646828,11.1811884288364,10.9433742027098,10.8211281697203,10.6705927845974,10.7403554339215,11.0102065206987,11.2909403423267,11.4010278918174,11.5656217642148,11.5842183793222,11.6898437247775,11.7816989151509,11.7122046411987,11.7099629305289,11.7305581723266,11.9675378566125,11.8587757976116,11.5991556503609,11.750207025004,11.6760766582242,11.6568441858181,11.8278273231917,11.7616407825586,0
7.6589330203622,7.91523617898005,8.03161091261395,8.14918553874193,8.16998023570826,8.04954447884669,7.87982944676667,7.89228665629331,8.21969678736099,8.2924945036612,8.35685898000692,8.44477649155058,8.43070147424675,8.27383933972028,8.69517064643898,8.67435579621384,8.67184553870869,8.45852336620006,8.46614924593515,8.47420415396482,8.48142362696538,8.27240367097504,8.57098261000161,8.86398623582881,9.00256917623691,8.88697723129415,9.02966386736785,9.03542178541922,9.03115965050834,9.26527400990039,9.13109189063996,9.10001418905208,9.03854614335069,9.08430008527137,8.90477414782419,8.85042667616425,8.99774252592202,9.10852772714052,9.01508710415552,9.13980390719365,8.84056793392327,8.84061579026228,8.99005668636213,8.94436492803363,8.98759081720827,8.81061545150938,8.98103969019862,8.7685831202507,8.77457759594509,8.79059130766874,8.85156249036506,8.7872542098171,9.09921425857084,8.94746922746197,9.03581242712122,8.67199423171961,8.72831996235446,8.85622041905673,8.75776514806049,8.91378218494657,9.0157668708479,9.20839755566396,9.1421628445648,9.0590057167451,8.86382066661535,8.87592804902985,8.74459141354085,8.90163095022564,8.97026039712439,9.3381982723929,9.22945002036195,9.45303571162998,9.43308738809111,9.28233066822411,9.42051844531439,9.27398821460136,9.18282032659762,9.13852201199163,9.2285771899854,9.14704073075098,9.36042462804944,9.25008383179524,9.34145236258012,9.4219073253548,9.3310072625469,9.33152863019146,9.30027007959865,9.49820454208407,9.77893460444723,9.69000561539225,9.88116540676348,9.92853999488048,9.70831526326513,9.66200952626456,9.78868959747114,9.86980816950108,9.58460755778434,9.73013656573518,9.88517775885069,9.90336671922029,0
7.2924317673827,7.61876468052431,7.65067874537392,7.69342335169387,7.57924861129953,7.4354200374302,7.26812540827917,7.2586470019294,7.50180477787986,7.79848417189796,8.06636461969184,8.29354820201528,8.30186815628212,8.17099312138081,8.16859859430805,7.87182688685526,7.87523383151575,8.15812721565134,8.2223644490601,8.42282235634214,8.53589433769934,8.46888120140206,8.75967269894686,8.79028993395755,8.69412915970491,8.74729534243042,8.57558183394708,8.74291367748667,8.85774641683702,8.85072703603855,8.82528396778631,9.0019855175782,8.89466281841461,8.79993856335799,8.9057000099875,8.88698361365964,9.06351022177737,9.07975547984088,9.29330689578062,9.40622296966119,9.13082368420832,8.98725860182883,9.21579804482682,9.35872958935784,9.26617805467685,9.12140299319668,9.31498967696908,9.24605635411599,9.54782065647301,9.84268972252467,9.67875076054537,9.60299487637277,9.47115643296526,9.61225780235106,9.47544062511661,9.23515576187547,9.57133680534612,9.7609521596925,9.92236095807687,9.87309631320443,9.9170380161554,10.0501736678784,9.91355175855212,9.94232755021741,10.013646321913,10.2991915264292,10.4336924367482,10.657769988656,10.7185455184819,10.6019113127691,10.5961475878422,10.4034553162971,10.5798922756577,10.8239710164537,10.8567666851377,10.7597905239161,10.9566569347034,11.0179106832865,11.0046251991727,11.2054018074293,11.1382137509177,11.3420482265043,11.262613450392,11.358878477303,11.5252864748022,11.3755395360755,11.4728367797833,11.497479531639,11.6336241907952,11.5617209163483,11.5901675429307,11.826517049956,11.8892437906107,12.0443332986042,12.0506166903675,11.942906174826,11.9807146483676,11.8468573136159,11.5208489160368,11.7309985563364,0
6.91309118302257,6.70617604892355,6.90074103593986,6.9513274653347,6.91869020774875,6.94642063865117,6.93920181845792,7.13364992393477,7.28850842977346,7.09513328740889,7.19826324778808,7.35357079305192,7.49944307757039,7.20690613600145,7.22727577085348,7.56108847680529,7.7246765281428,7.53262060608453,7.34935070679848,7.47305530230395,7.50185575519824,7.69133230120747,7.7849185825336,7.84787255503608,7.92511831961413,7.99953216586982,7.87054719193143,8.25507294326865,8.1041929178067,8.15252101016682,8.12619105623627,8.43207891716233,8.62376541310013,8.59117444393526,8.66808770297454,8.88040207483386,9.24242876913519,9.32771063488461,9.22236523801161,9.12682331651474,9.45538588760389,9.20458765289553,9.6816741025169,9.68527193293023,9.66193977595991,9.72579005986865,9.89912153042418,9.98194384510353,9.74487742420702,9.83723318717262,9.94276860070742,10.0772238682392,9.97159843432417,9.67799545676282,9.67715568306503,9.58908990357032,9.52754565011261,9.4404548861316,9.43324257132882,9.4387821921559,9.60126682028239,9.78944158809074,9.7242696960585,9.72884799224285,9.82857421275935,10.0744046919599,10.1124255750405,9.91814688189879,9.99926808728867,10.0303500483267,10.3290315018771,10.4230195118991,10.3797915214286,10.3633583161711,10.3381945728836,10.4114572495147,10.4830296170822,10.658858228694,10.749086550336,10.7416785231978,10.653587271476,10.7895667427894,10.8259895696866,10.8971462095202,11.098212818815,11.3893600426574,11.2953284270347,11.5700398325085,11.4873196684473,11.5660767449977,11.6382285205814,11.6394537008177,11.8774065895073,11.823017582866,11.9561755790117,11.9931151179853,11.9002350937789,12.112203680306,11.8553369654763,11.8223808829306,0
6.45859743309274,6.54197351214779,6.6348313944873,6.53155735956388,6.67999479472285,6.58921768264383,6.7390542571545,6.82820100585666,6.98437788382966,6.90551832400207,6.97406155945,6.96338567674949,6.81094679435139,6.88976659418512,7.19745123131169,7.15995643531026,7.18663608032941,7.33918378307171,7.39824394175929,7.72685785647969,7.88197831090506,8.25997050191661,8.35563161162398,8.24103764378957,8.34794356614609,8.26384653299755,8.16933282688552,8.19179752897415,8.37331133296397,8.46996881724563,8.63254345878614,8.80821893871654,8.82878517921432,8.53413288215842,8.69512535150245,9.04910369948647,9.10143296428314,8.95377523059469,8.94763950961449,8.86179165506051,8.9034825958105,9.04666424597791,9.21572840914711,9.29422721556063,9.20700385279549,9.36815355433368,9.60375828229017,9.96518233727633,9.93510931114543,10.0426021024317,10.2511856034272,10.272807692089,10.3853040300517,10.4531741354134,10.4714312206243,10.532754986533,10.7064696409161,10.8002220768039,10.7696660427154,10.4890385699432,10.4159483099046,10.4536136752862,10.1385411723811,10.4952992636689,10.3256681437007,10.2045348002612,10.4553291217173,10.1881671264774,10.3383037213084,10.3341706309392,10.4436041354731,10.6120557143765,10.5194939545268,10.4639936541529,10.0854515632459,9.99903441558591,10.1035687103592,10.2251187931242,10.5610913869094,10.6165687724891,10.7283253112819,10.7843696897718,10.7608339233664,10.9126988453625,11.0231849447687,11.0856176376514,11.0142048203851,11.0535593552737,11.2091096620251,11.3486587957589,11.3232920246347,11.2722171456587,11.3892068237229,11.5812427333512,11.640538871361,11.6382196603732,11.5560918316646,11.5404438983882,11.374965196161,11.3226308475784,0
